"","x"
"19782","ENSG00000260077"
"19783","ENSG00000260081"
"19784","ENSG00000260083"
"19785","ENSG00000260086"
"19786","ENSG00000260091"
"19787","ENSG00000260095"
"19788","ENSG00000260101"
"19789","ENSG00000260103"
"19790","ENSG00000260105"
"19791","ENSG00000260114"
"19792","ENSG00000260121"
"19793","ENSG00000260128"
"19794","ENSG00000260136"
"19795","ENSG00000260139"
"19796","ENSG00000260160"
"19797","ENSG00000260174"
"19798","ENSG00000260176"
"19799","ENSG00000260190"
"19800","ENSG00000260193"
"19801","ENSG00000260196"
"19802","ENSG00000260211"
"19803","ENSG00000260213"
"19804","ENSG00000260219"
"19805","ENSG00000260230"
"19806","ENSG00000260231"
"19807","ENSG00000260233"
"19808","ENSG00000260236"
"19809","ENSG00000260244"
"19810","ENSG00000260257"
"19811","ENSG00000260259"
"19812","ENSG00000260260"
"19813","ENSG00000260261"
"19814","ENSG00000260263"
"19815","ENSG00000260265"
"19816","ENSG00000260267"
"19817","ENSG00000260269"
"19818","ENSG00000260273"
"19819","ENSG00000260274"
"19820","ENSG00000260276"
"19821","ENSG00000260279"
"19822","ENSG00000260284"
"19823","ENSG00000260285"
"19824","ENSG00000260290"
"19825","ENSG00000260293"
"19826","ENSG00000260296"
"19827","ENSG00000260306"
"19828","ENSG00000260317"
"19829","ENSG00000260326"
"19830","ENSG00000260329"
"19831","ENSG00000260331"
"19832","ENSG00000260336"
"19833","ENSG00000260339"
"19834","ENSG00000260349"
"19835","ENSG00000260352"
"19836","ENSG00000260356"
"19837","ENSG00000260359"
"19838","ENSG00000260360"
"19839","ENSG00000260361"
"19840","ENSG00000260367"
"19841","ENSG00000260368"
"19842","ENSG00000260369"
"19843","ENSG00000260388"
"19844","ENSG00000260389"
"19845","ENSG00000260391"
"19846","ENSG00000260398"
"19847","ENSG00000260400"
"19848","ENSG00000260401"
"19849","ENSG00000260403"
"19850","ENSG00000260404"
"19851","ENSG00000260409"
"19852","ENSG00000260411"
"19853","ENSG00000260412"
"19854","ENSG00000260415"
"19855","ENSG00000260418"
"19856","ENSG00000260425"
"19857","ENSG00000260439"
"19858","ENSG00000260442"
"19859","ENSG00000260447"
"19860","ENSG00000260448"
"19861","ENSG00000260454"
"19862","ENSG00000260456"
"19863","ENSG00000260459"
"19864","ENSG00000260461"
"19865","ENSG00000260464"
"19866","ENSG00000260473"
"19867","ENSG00000260475"
"19868","ENSG00000260482"
"19869","ENSG00000260488"
"19870","ENSG00000260494"
"19871","ENSG00000260495"
"19872","ENSG00000260512"
"19873","ENSG00000260515"
"19874","ENSG00000260518"
"19875","ENSG00000260521"
"19876","ENSG00000260526"
"19877","ENSG00000260528"
"19878","ENSG00000260534"
"19879","ENSG00000260539"
"19880","ENSG00000260541"
"19881","ENSG00000260549"
"19882","ENSG00000260552"
"19883","ENSG00000260555"
"19884","ENSG00000260556"
"19885","ENSG00000260563"
"19886","ENSG00000260565"
"19887","ENSG00000260572"
"19888","ENSG00000260578"
"19889","ENSG00000260579"
"19890","ENSG00000260581"
"19891","ENSG00000260583"
"19892","ENSG00000260588"
"19893","ENSG00000260589"
"19894","ENSG00000260591"
"19895","ENSG00000260604"
"19896","ENSG00000260618"
"19897","ENSG00000260628"
"19898","ENSG00000260630"
"19899","ENSG00000260633"
"19900","ENSG00000260641"
"19901","ENSG00000260643"
"19902","ENSG00000260644"
"19903","ENSG00000260647"
"19904","ENSG00000260651"
"19905","ENSG00000260658"
"19906","ENSG00000260668"
"19907","ENSG00000260669"
"19908","ENSG00000260682"
"19909","ENSG00000260686"
"19910","ENSG00000260689"
"19911","ENSG00000260693"
"19912","ENSG00000260708"
"19913","ENSG00000260710"
"19914","ENSG00000260711"
"19915","ENSG00000260727"
"19916","ENSG00000260729"
"19917","ENSG00000260735"
"19918","ENSG00000260742"
"19919","ENSG00000260743"
"19920","ENSG00000260747"
"19921","ENSG00000260750"
"19922","ENSG00000260751"
"19923","ENSG00000260766"
"19924","ENSG00000260774"
"19925","ENSG00000260778"
"19926","ENSG00000260781"
"19927","ENSG00000260784"
"19928","ENSG00000260787"
"19929","ENSG00000260793"
"19930","ENSG00000260802"
"19931","ENSG00000260804"
"19932","ENSG00000260805"
"19933","ENSG00000260806"
"19934","ENSG00000260807"
"19935","ENSG00000260809"
"19936","ENSG00000260822"
"19937","ENSG00000260837"
"19938","ENSG00000260841"
"19939","ENSG00000260852"
"19940","ENSG00000260853"
"19941","ENSG00000260855"
"19942","ENSG00000260872"
"19943","ENSG00000260874"
"19944","ENSG00000260879"
"19945","ENSG00000260884"
"19946","ENSG00000260908"
"19947","ENSG00000260911"
"19948","ENSG00000260912"
"19949","ENSG00000260916"
"19950","ENSG00000260917"
"19951","ENSG00000260918"
"19952","ENSG00000260920"
"19953","ENSG00000260923"
"19954","ENSG00000260924"
"19955","ENSG00000260927"
"19956","ENSG00000260929"
"19957","ENSG00000260941"
"19958","ENSG00000260942"
"19959","ENSG00000260947"
"19960","ENSG00000260948"
"19961","ENSG00000260953"
"19962","ENSG00000260954"
"19963","ENSG00000260966"
"19964","ENSG00000260971"
"19965","ENSG00000260977"
"19966","ENSG00000260988"
"19967","ENSG00000260992"
"19968","ENSG00000260996"
"19969","ENSG00000261005"
"19970","ENSG00000261008"
"19971","ENSG00000261015"
"19972","ENSG00000261019"
"19973","ENSG00000261026"
"19974","ENSG00000261033"
"19975","ENSG00000261050"
"19976","ENSG00000261051"
"19977","ENSG00000261052"
"19978","ENSG00000261061"
"19979","ENSG00000261062"
"19980","ENSG00000261064"
"19981","ENSG00000261067"
"19982","ENSG00000261068"
"19983","ENSG00000261069"
"19984","ENSG00000261071"
"19985","ENSG00000261079"
"19986","ENSG00000261087"
"19987","ENSG00000261088"
"19988","ENSG00000261094"
"19989","ENSG00000261096"
"19990","ENSG00000261098"
"19991","ENSG00000261101"
"19992","ENSG00000261104"
"19993","ENSG00000261105"
"19994","ENSG00000261113"
"19995","ENSG00000261114"
"19996","ENSG00000261115"
"19997","ENSG00000261117"
"19998","ENSG00000261118"
"19999","ENSG00000261126"
"20000","ENSG00000261128"
"20001","ENSG00000261135"
"20002","ENSG00000261136"
"20003","ENSG00000261139"
"20004","ENSG00000261140"
"20005","ENSG00000261141"
"20006","ENSG00000261143"
"20007","ENSG00000261167"
"20008","ENSG00000261168"
"20009","ENSG00000261172"
"20010","ENSG00000261173"
"20011","ENSG00000261179"
"20012","ENSG00000261183"
"20013","ENSG00000261186"
"20014","ENSG00000261188"
"20015","ENSG00000261189"
"20016","ENSG00000261202"
"20017","ENSG00000261207"
"20018","ENSG00000261211"
"20019","ENSG00000261217"
"20020","ENSG00000261220"
"20021","ENSG00000261221"
"20022","ENSG00000261229"
"20023","ENSG00000261241"
"20024","ENSG00000261247"
"20025","ENSG00000261252"
"20026","ENSG00000261253"
"20027","ENSG00000261254"
"20028","ENSG00000261269"
"20029","ENSG00000261270"
"20030","ENSG00000261272"
"20031","ENSG00000261273"
"20032","ENSG00000261278"
"20033","ENSG00000261279"
"20034","ENSG00000261280"
"20035","ENSG00000261295"
"20036","ENSG00000261305"
"20037","ENSG00000261308"
"20038","ENSG00000261311"
"20039","ENSG00000261324"
"20040","ENSG00000261326"
"20041","ENSG00000261336"
"20042","ENSG00000261337"
"20043","ENSG00000261338"
"20044","ENSG00000261342"
"20045","ENSG00000261349"
"20046","ENSG00000261351"
"20047","ENSG00000261355"
"20048","ENSG00000261360"
"20049","ENSG00000261366"
"20050","ENSG00000261372"
"20051","ENSG00000261373"
"20052","ENSG00000261375"
"20053","ENSG00000261377"
"20054","ENSG00000261390"
"20055","ENSG00000261401"
"20056","ENSG00000261408"
"20057","ENSG00000261418"
"20058","ENSG00000261420"
"20059","ENSG00000261423"
"20060","ENSG00000261425"
"20061","ENSG00000261428"
"20062","ENSG00000261437"
"20063","ENSG00000261438"
"20064","ENSG00000261442"
"20065","ENSG00000261452"
"20066","ENSG00000261455"
"20067","ENSG00000261457"
"20068","ENSG00000261461"
"20069","ENSG00000261468"
"20070","ENSG00000261469"
"20071","ENSG00000261474"
"20072","ENSG00000261480"
"20073","ENSG00000261485"
"20074","ENSG00000261488"
"20075","ENSG00000261490"
"20076","ENSG00000261496"
"20077","ENSG00000261502"
"20078","ENSG00000261505"
"20079","ENSG00000261509"
"20080","ENSG00000261512"
"20081","ENSG00000261513"
"20082","ENSG00000261514"
"20083","ENSG00000261521"
"20084","ENSG00000261524"
"20085","ENSG00000261526"
"20086","ENSG00000261533"
"20087","ENSG00000261534"
"20088","ENSG00000261542"
"20089","ENSG00000261549"
"20090","ENSG00000261553"
"20091","ENSG00000261556"
"20092","ENSG00000261557"
"20093","ENSG00000261560"
"20094","ENSG00000261567"
"20095","ENSG00000261572"
"20096","ENSG00000261578"
"20097","ENSG00000261581"
"20098","ENSG00000261582"
"20099","ENSG00000261584"
"20100","ENSG00000261586"
"20101","ENSG00000261589"
"20102","ENSG00000261594"
"20103","ENSG00000261596"
"20104","ENSG00000261597"
"20105","ENSG00000261599"
"20106","ENSG00000261600"
"20107","ENSG00000261603"
"20108","ENSG00000261604"
"20109","ENSG00000261609"
"20110","ENSG00000261612"
"20111","ENSG00000261613"
"20112","ENSG00000261614"
"20113","ENSG00000261615"
"20114","ENSG00000261616"
"20115","ENSG00000261634"
"20116","ENSG00000261635"
"20117","ENSG00000261643"
"20118","ENSG00000261644"
"20119","ENSG00000261652"
"20120","ENSG00000261654"
"20121","ENSG00000261658"
"20122","ENSG00000261659"
"20123","ENSG00000261662"
"20124","ENSG00000261663"
"20125","ENSG00000261668"
"20126","ENSG00000261685"
"20127","ENSG00000261690"
"20128","ENSG00000261693"
"20129","ENSG00000261705"
"20130","ENSG00000261707"
"20131","ENSG00000261712"
"20132","ENSG00000261716"
"20133","ENSG00000261731"
"20134","ENSG00000261737"
"20135","ENSG00000261739"
"20136","ENSG00000261740"
"20137","ENSG00000261754"
"20138","ENSG00000261760"
"20139","ENSG00000261762"
"20140","ENSG00000261766"
"20141","ENSG00000261770"
"20142","ENSG00000261777"
"20143","ENSG00000261783"
"20144","ENSG00000261786"
"20145","ENSG00000261794"
"20146","ENSG00000261795"
"20147","ENSG00000261798"
"20148","ENSG00000261799"
"20149","ENSG00000261801"
"20150","ENSG00000261804"
"20151","ENSG00000261812"
"20152","ENSG00000261819"
"20153","ENSG00000261824"
"20154","ENSG00000261827"
"20155","ENSG00000261829"
"20156","ENSG00000261840"
"20157","ENSG00000261879"
"20158","ENSG00000261884"
"20159","ENSG00000261888"
"20160","ENSG00000261889"
"20161","ENSG00000261903"
"20162","ENSG00000261924"
"20163","ENSG00000261934"
"20164","ENSG00000261970"
"20165","ENSG00000261971"
"20166","ENSG00000261996"
"20167","ENSG00000262001"
"20168","ENSG00000262049"
"20169","ENSG00000262050"
"20170","ENSG00000262086"
"20171","ENSG00000262089"
"20172","ENSG00000262094"
"20173","ENSG00000262096"
"20174","ENSG00000262118"
"20175","ENSG00000262147"
"20176","ENSG00000262152"
"20177","ENSG00000262155"
"20178","ENSG00000262180"
"20179","ENSG00000262194"
"20180","ENSG00000262209"
"20181","ENSG00000262222"
"20182","ENSG00000262223"
"20183","ENSG00000262227"
"20184","ENSG00000262246"
"20185","ENSG00000262251"
"20186","ENSG00000262319"
"20187","ENSG00000262333"
"20188","ENSG00000262359"
"20189","ENSG00000262362"
"20190","ENSG00000262372"
"20191","ENSG00000262410"
"20192","ENSG00000262420"
"20193","ENSG00000262434"
"20194","ENSG00000262454"
"20195","ENSG00000262468"
"20196","ENSG00000262470"
"20197","ENSG00000262482"
"20198","ENSG00000262484"
"20199","ENSG00000262500"
"20200","ENSG00000262539"
"20201","ENSG00000262557"
"20202","ENSG00000262576"
"20203","ENSG00000262580"
"20204","ENSG00000262583"
"20205","ENSG00000262587"
"20206","ENSG00000262601"
"20207","ENSG00000262621"
"20208","ENSG00000262663"
"20209","ENSG00000262678"
"20210","ENSG00000262686"
"20211","ENSG00000262691"
"20212","ENSG00000262692"
"20213","ENSG00000262712"
"20214","ENSG00000262714"
"20215","ENSG00000262728"
"20216","ENSG00000262758"
"20217","ENSG00000262766"
"20218","ENSG00000262772"
"20219","ENSG00000262814"
"20220","ENSG00000262820"
"20221","ENSG00000262823"
"20222","ENSG00000262848"
"20223","ENSG00000262877"
"20224","ENSG00000262879"
"20225","ENSG00000262902"
"20226","ENSG00000262903"
"20227","ENSG00000262943"
"20228","ENSG00000262944"
"20229","ENSG00000262979"
"20230","ENSG00000263002"
"20231","ENSG00000263004"
"20232","ENSG00000263006"
"20233","ENSG00000263011"
"20234","ENSG00000263013"
"20235","ENSG00000263050"
"20236","ENSG00000263053"
"20237","ENSG00000263069"
"20238","ENSG00000263072"
"20239","ENSG00000263082"
"20240","ENSG00000263089"
"20241","ENSG00000263105"
"20242","ENSG00000263120"
"20243","ENSG00000263126"
"20244","ENSG00000263142"
"20245","ENSG00000263164"
"20246","ENSG00000263179"
"20247","ENSG00000263198"
"20248","ENSG00000263214"
"20249","ENSG00000263219"
"20250","ENSG00000263232"
"20251","ENSG00000263244"
"20252","ENSG00000263264"
"20253","ENSG00000263272"
"20254","ENSG00000263293"
"20255","ENSG00000263307"
"20256","ENSG00000263316"
"20257","ENSG00000263320"
"20258","ENSG00000263325"
"20259","ENSG00000263326"
"20260","ENSG00000263327"
"20261","ENSG00000263335"
"20262","ENSG00000263345"
"20263","ENSG00000263350"
"20264","ENSG00000263394"
"20265","ENSG00000263400"
"20266","ENSG00000263412"
"20267","ENSG00000263422"
"20268","ENSG00000263432"
"20269","ENSG00000263470"
"20270","ENSG00000263503"
"20271","ENSG00000263535"
"20272","ENSG00000263563"
"20273","ENSG00000263568"
"20274","ENSG00000263597"
"20275","ENSG00000263603"
"20276","ENSG00000263606"
"20277","ENSG00000263648"
"20278","ENSG00000263660"
"20279","ENSG00000263675"
"20280","ENSG00000263731"
"20281","ENSG00000263740"
"20282","ENSG00000263753"
"20283","ENSG00000263781"
"20284","ENSG00000263812"
"20285","ENSG00000263818"
"20286","ENSG00000263820"
"20287","ENSG00000263823"
"20288","ENSG00000263826"
"20289","ENSG00000263829"
"20290","ENSG00000263834"
"20291","ENSG00000263843"
"20292","ENSG00000263846"
"20293","ENSG00000263874"
"20294","ENSG00000263881"
"20295","ENSG00000263884"
"20296","ENSG00000263887"
"20297","ENSG00000263899"
"20298","ENSG00000263916"
"20299","ENSG00000263931"
"20300","ENSG00000263968"
"20301","ENSG00000263975"
"20302","ENSG00000264007"
"20303","ENSG00000264043"
"20304","ENSG00000264049"
"20305","ENSG00000264057"
"20306","ENSG00000264058"
"20307","ENSG00000264063"
"20308","ENSG00000264070"
"20309","ENSG00000264091"
"20310","ENSG00000264098"
"20311","ENSG00000264112"
"20312","ENSG00000264148"
"20313","ENSG00000264198"
"20314","ENSG00000264207"
"20315","ENSG00000264215"
"20316","ENSG00000264219"
"20317","ENSG00000264222"
"20318","ENSG00000264247"
"20319","ENSG00000264254"
"20320","ENSG00000264268"
"20321","ENSG00000264269"
"20322","ENSG00000264278"
"20323","ENSG00000264281"
"20324","ENSG00000264290"
"20325","ENSG00000264304"
"20326","ENSG00000264350"
"20327","ENSG00000264364"
"20328","ENSG00000264392"
"20329","ENSG00000264425"
"20330","ENSG00000264443"
"20331","ENSG00000264449"
"20332","ENSG00000264456"
"20333","ENSG00000264462"
"20334","ENSG00000264468"
"20335","ENSG00000264469"
"20336","ENSG00000264538"
"20337","ENSG00000264548"
"20338","ENSG00000264570"
"20339","ENSG00000264575"
"20340","ENSG00000264577"
"20341","ENSG00000264590"
"20342","ENSG00000264604"
"20343","ENSG00000264608"
"20344","ENSG00000264635"
"20345","ENSG00000264644"
"20346","ENSG00000264756"
"20347","ENSG00000264769"
"20348","ENSG00000264859"
"20349","ENSG00000264885"
"20350","ENSG00000264918"
"20351","ENSG00000264919"
"20352","ENSG00000264920"
"20353","ENSG00000264937"
"20354","ENSG00000264943"
"20355","ENSG00000264964"
"20356","ENSG00000264968"
"20357","ENSG00000264979"
"20358","ENSG00000265096"
"20359","ENSG00000265139"
"20360","ENSG00000265148"
"20361","ENSG00000265150"
"20362","ENSG00000265158"
"20363","ENSG00000265182"
"20364","ENSG00000265194"
"20365","ENSG00000265205"
"20366","ENSG00000265218"
"20367","ENSG00000265242"
"20368","ENSG00000265273"
"20369","ENSG00000265280"
"20370","ENSG00000265293"
"20371","ENSG00000265296"
"20372","ENSG00000265298"
"20373","ENSG00000265316"
"20374","ENSG00000265321"
"20375","ENSG00000265399"
"20376","ENSG00000265413"
"20377","ENSG00000265417"
"20378","ENSG00000265443"
"20379","ENSG00000265452"
"20380","ENSG00000265458"
"20381","ENSG00000265474"
"20382","ENSG00000265478"
"20383","ENSG00000265511"
"20384","ENSG00000265519"
"20385","ENSG00000265533"
"20386","ENSG00000265545"
"20387","ENSG00000265574"
"20388","ENSG00000265611"
"20389","ENSG00000265638"
"20390","ENSG00000265646"
"20391","ENSG00000265660"
"20392","ENSG00000265661"
"20393","ENSG00000265665"
"20394","ENSG00000265666"
"20395","ENSG00000265678"
"20396","ENSG00000265681"
"20397","ENSG00000265683"
"20398","ENSG00000265688"
"20399","ENSG00000265710"
"20400","ENSG00000265735"
"20401","ENSG00000265743"
"20402","ENSG00000265749"
"20403","ENSG00000265778"
"20404","ENSG00000265787"
"20405","ENSG00000265790"
"20406","ENSG00000265798"
"20407","ENSG00000265806"
"20408","ENSG00000265817"
"20409","ENSG00000265939"
"20410","ENSG00000265943"
"20411","ENSG00000265971"
"20412","ENSG00000265982"
"20413","ENSG00000266032"
"20414","ENSG00000266037"
"20415","ENSG00000266040"
"20416","ENSG00000266053"
"20417","ENSG00000266066"
"20418","ENSG00000266075"
"20419","ENSG00000266104"
"20420","ENSG00000266124"
"20421","ENSG00000266145"
"20422","ENSG00000266171"
"20423","ENSG00000266173"
"20424","ENSG00000266176"
"20425","ENSG00000266208"
"20426","ENSG00000266235"
"20427","ENSG00000266274"
"20428","ENSG00000266282"
"20429","ENSG00000266313"
"20430","ENSG00000266340"
"20431","ENSG00000266373"
"20432","ENSG00000266392"
"20433","ENSG00000266405"
"20434","ENSG00000266469"
"20435","ENSG00000266490"
"20436","ENSG00000266497"
"20437","ENSG00000266501"
"20438","ENSG00000266504"
"20439","ENSG00000266509"
"20440","ENSG00000266521"
"20441","ENSG00000266563"
"20442","ENSG00000266601"
"20443","ENSG00000266644"
"20444","ENSG00000266651"
"20445","ENSG00000266680"
"20446","ENSG00000266701"
"20447","ENSG00000266708"
"20448","ENSG00000266709"
"20449","ENSG00000266714"
